episode,query_idx,key,value,pred,correct,rank
124,5,2,46,21,0,2
124,6,34,21,21,1,1
124,7,33,46,46,1,1
125,0,36,8,16,0,27
125,1,57,3,16,0,14
125,2,9,16,16,1,1
125,3,40,16,16,1,1
125,4,26,52,52,1,1
125,5,12,16,16,1,1
125,6,29,35,18,0,2
125,7,18,59,59,1,1
126,0,21,48,38,0,9
126,1,11,6,40,0,8
126,2,10,38,32,0,7
126,3,30,12,32,0,4
126,4,28,44,5,0,8
126,5,53,7,5,0,4
126,6,32,5,1,0,2
126,7,1,40,21,0,2
127,0,48,58,58,1,1
127,1,55,3,58,0,21
127,2,9,14,58,0,20
127,3,52,15,58,0,13
127,4,6,22,56,0,6
127,5,56,4,4,1,1
127,6,21,58,38,0,2
127,7,17,38,9,0,2
128,0,17,3,24,0,8
128,1,13,21,24,0,4
128,2,7,39,24,0,4
128,3,61,38,24,0,4
128,4,39,24,24,1,1
128,5,29,41,11,0,4
128,6,11,62,24,0,2
128,7,24,17,17,1,1
129,0,4,57,11,0,14
129,1,31,11,11,1,1
129,2,23,5,32,0,7
129,3,8,11,32,0,6
129,4,32,30,41,0,5
129,5,57,61,61,1,1
129,6,15,41,41,1,1
129,7,33,25,25,1,1
130,0,18,20,27,0,11
130,1,3,43,27,0,14
130,2,21,50,27,0,9
130,3,46,35,15,0,5
130,4,30,32,27,0,6
130,5,27,29,15,0,3
130,6,49,15,15,1,1
130,7,42,0,0,1,1
131,0,12,28,7,0,13
131,1,55,8,7,0,6
131,2,30,9,18,0,15
131,3,53,39,7,0,2
131,4,16,7,7,1,1
131,5,33,38,38,1,1
131,6,45,18,18,1,1
131,7,14,30,38,0,4
132,0,12,0,11,0,2
132,1,16,11,11,1,1
132,2,14,51,51,1,1
132,3,1,45,28,0,14
132,4,2,47,28,0,35
132,5,0,6,57,0,4
132,6,58,11,28,0,2
132,7,28,57,57,1,1
133,0,30,53,28,0,15
133,1,35,57,28,0,2
133,2,29,21,28,0,5
133,3,32,25,19,0,9
133,4,38,13,19,0,7
133,5,15,28,51,0,2
133,6,19,42,51,0,2
133,7,51,30,8,0,11
134,0,61,58,33,0,5
134,1,28,62,33,0,3
134,2,26,33,33,1,1
134,3,33,28,21,0,14
134,4,10,35,1,0,8
134,5,56,21,25,0,4
134,6,1,25,8,0,2
134,7,8,44,44,1,1
135,0,21,22,13,0,13
135,1,16,9,11,0,11
135,2,20,30,30,1,1
135,3,43,56,56,1,1
135,4,40,30,11,0,10
135,5,58,21,11,0,7
135,6,13,11,3,0,2
135,7,63,3,3,1,1
136,0,29,12,37,0,8
136,1,27,40,37,0,6
136,2,37,48,29,0,11
136,3,8,51,5,0,9
136,4,5,46,52,0,5
136,5,55,29,52,0,4
136,6,52,19,16,0,3
136,7,16,22,46,0,2
137,0,61,27,5,0,5
137,1,24,5,5,1,1
137,2,48,54,54,1,1
137,3,5,41,33,0,11
137,4,60,33,33,1,1
137,5,4,26,26,1,1
137,6,29,22,18,0,2
137,7,43,18,18,1,1
138,0,30,47,31,0,12
138,1,41,34,31,0,6
138,2,58,1,31,0,7
138,3,13,44,31,0,9
138,4,15,31,56,0,2
138,5,57,14,4,0,26
138,6,6,62,56,0,2
138,7,56,4,4,1,1
139,0,23,39,37,0,3
139,1,37,11,43,0,6
139,2,20,39,53,0,7
139,3,57,16,2,0,6
139,4,53,43,33,0,3
139,5,61,43,33,0,2
139,6,44,33,33,1,1
139,7,9,22,39,0,2
140,0,32,47,15,0,8
140,1,21,20,15,0,7
140,2,0,39,15,0,6
140,3,50,29,15,0,14
140,4,15,51,24,0,3
140,5,24,52,52,1,1
140,6,35,32,32,1,1
140,7,46,42,42,1,1
141,0,38,32,34,0,23
141,1,24,6,34,0,12
141,2,0,34,34,1,1
141,3,26,36,28,0,6
141,4,63,28,57,0,2
141,5,46,57,20,0,2
141,6,34,2,20,0,2
141,7,20,2,2,1,1
142,0,9,37,38,0,24
142,1,26,41,38,0,18
142,2,25,58,49,0,16
142,3,24,57,49,0,8
142,4,38,29,49,0,7
142,5,3,60,49,0,4
142,6,42,11,36,0,4
142,7,49,36,36,1,1
143,0,29,59,17,0,15
143,1,23,17,45,0,2
143,2,41,38,21,0,2
143,3,33,21,21,1,1
143,4,61,31,45,0,3
143,5,45,32,32,1,1
143,6,3,45,22,0,3
143,7,22,38,38,1,1
144,0,34,3,41,0,4
144,1,22,52,41,0,5
144,2,0,23,63,0,14
144,3,31,43,51,0,20
144,4,41,51,38,0,3
144,5,58,17,63,0,3
144,6,38,63,63,1,1
144,7,62,50,11,0,5
145,0,46,10,61,0,8
145,1,53,45,56,0,8
145,2,25,9,56,0,8
145,3,27,35,56,0,4
145,4,61,56,56,1,1
145,5,38,19,57,0,3
145,6,9,56,57,0,3
145,7,31,57,57,1,1
146,0,59,55,11,0,24
146,1,21,50,11,0,2
146,2,11,61,11,0,6
146,3,25,47,59,0,5
146,4,17,0,15,0,2
146,5,33,38,63,0,4
146,6,9,11,15,0,5
146,7,15,63,63,1,1
147,0,30,28,21,0,3
147,1,21,59,35,0,12
147,2,0,35,2,0,2
147,3,43,39,2,0,5
147,4,42,31,5,0,5
147,5,5,15,2,0,2
147,6,61,2,12,0,3
147,7,22,12,12,1,1
148,0,10,57,7,0,6
148,1,55,53,7,0,3
148,2,62,32,37,0,9
148,3,21,11,17,0,4
148,4,0,17,37,0,4
148,5,40,7,7,1,1
148,6,16,5,5,1,1
148,7,23,37,37,1,1
149,0,36,13,62,0,19
149,1,29,34,62,0,4
149,2,44,27,62,0,4
149,3,23,17,54,0,9
149,4,25,60,62,0,9
149,5,39,40,62,0,3
149,6,54,45,62,0,5
149,7,58,62,62,1,1
150,0,37,24,28,0,17
150,1,28,13,62,0,19
150,2,60,29,48,0,7
150,3,35,41,48,0,8
150,4,42,9,48,0,20
150,5,48,45,7,0,4
150,6,7,18,16,0,7
150,7,16,62,62,1,1
151,0,43,61,61,1,1
151,1,41,37,4,0,3
151,2,12,49,4,0,4
151,3,6,19,31,0,4
151,4,5,38,31,0,8
151,5,33,3,4,0,4
151,6,61,14,31,0,3
151,7,31,4,4,1,1
152,0,8,46,0,0,2
152,1,46,23,24,0,8
152,2,0,35,35,1,1
152,3,40,53,10,0,3
152,4,10,24,57,0,2
152,5,49,9,57,0,8
152,6,17,57,11,0,2
152,7,11,50,46,0,9
153,0,61,24,17,0,9
153,1,55,60,17,0,4
153,2,63,0,17,0,4
153,3,17,47,5,0,7
153,4,51,17,5,0,12
153,5,33,1,5,0,6
153,6,28,55,5,0,3
153,7,7,5,5,1,1
154,0,3,46,15,0,3
154,1,30,53,15,0,8
154,2,29,9,15,0,10
154,3,47,18,15,0,7
154,4,41,16,15,0,12
154,5,40,15,15,1,1
154,6,43,55,35,0,2
154,7,35,10,43,0,2
155,0,21,13,23,0,5
155,1,52,9,20,0,12
155,2,43,6,20,0,3
155,3,20,23,23,1,1
155,4,11,62,58,0,3
155,5,38,42,33,0,2
155,6,40,58,33,0,3
155,7,33,8,8,1,1
156,0,8,16,15,0,5
156,1,21,55,15,0,10
156,2,41,24,15,0,2
156,3,15,3,3,1,1
156,4,39,3,62,0,5
156,5,29,15,62,0,4
156,6,47,29,62,0,2
156,7,62,32,3,0,7
157,0,40,49,32,0,4
157,1,46,9,32,0,13
157,2,27,24,32,0,2
157,3,3,57,5,0,3
157,4,32,8,5,0,5
157,5,59,2,5,0,9
157,6,0,12,5,0,2
157,7,5,25,25,1,1
158,0,7,13,62,0,2
158,1,56,33,62,0,9
158,2,62,29,38,0,13
158,3,11,9,47,0,15
158,4,6,62,32,0,7
158,5,32,38,19,0,2
158,6,19,47,51,0,7
158,7,51,55,55,1,1
159,0,3,48,12,0,8
159,1,22,41,12,0,10
159,2,11,12,12,1,1
159,3,50,49,49,1,1
159,4,37,12,21,0,7
159,5,61,51,5,0,2
159,6,5,42,56,0,3
159,7,56,21,21,1,1
160,0,59,45,11,0,14
160,1,24,52,11,0,6
160,2,0,11,11,1,1
160,3,60,18,53,0,5
160,4,43,2,61,0,3
160,5,55,16,53,0,4
160,6,53,11,61,0,2
160,7,50,61,61,1,1
161,0,56,31,23,0,3
161,1,23,52,52,1,1
161,2,9,2,53,0,4
161,3,29,27,44,0,3
161,4,44,52,53,0,21
161,5,63,37,53,0,4
161,6,53,34,23,0,3
161,7,30,23,23,1,1
162,0,39,58,21,0,2
162,1,10,47,8,0,13
162,2,7,31,31,1,1
162,3,8,9,5,0,3
162,4,21,0,5,0,2
162,5,24,56,5,0,2
162,6,9,16,5,0,3
162,7,22,5,5,1,1
163,0,53,7,38,0,5
163,1,26,2,38,0,10
163,2,13,38,38,1,1
163,3,30,37,38,0,4
163,4,59,38,38,1,1
163,5,11,5,63,0,2
163,6,45,60,63,0,2
163,7,24,63,63,1,1
164,0,31,20,40,0,12
164,1,24,51,40,0,10
164,2,34,40,40,1,1
164,3,14,36,61,0,8
164,4,10,40,61,0,2
164,5,63,6,61,0,7
164,6,61,46,27,0,5
164,7,53,27,27,1,1
165,0,56,25,52,0,14
165,1,48,57,35,0,5
165,2,4,5,35,0,6
165,3,12,23,35,0,5
165,4,18,16,52,0,4
165,5,45,52,35,0,2
165,6,28,31,35,0,2
165,7,22,35,35,1,1
166,0,32,19,19,1,1
166,1,10,19,28,0,17
166,2,40,63,27,0,9
166,3,25,20,27,0,3
166,4,7,43,27,0,4
166,5,47,9,27,0,11
166,6,27,13,28,0,9
166,7,2,28,28,1,1
167,0,44,31,37,0,3
167,1,29,37,37,1,1
167,2,53,15,33,0,6
167,3,30,27,55,0,6
167,4,45,31,55,0,5
167,5,55,14,33,0,6
167,6,18,33,33,1,1
167,7,37,10,14,0,2
168,0,12,0,0,1,1
168,1,38,6,23,0,6
168,2,17,46,60,0,6
168,3,60,9,23,0,14
168,4,23,25,33,0,2
168,5,33,46,27,0,4
168,6,37,62,27,0,2
168,7,26,27,27,1,1
169,0,4,57,21,0,5
169,1,38,27,53,0,11
169,2,27,7,21,0,5
169,3,21,62,53,0,6
169,4,19,47,53,0,3
169,5,9,17,53,0,2
169,6,53,34,34,1,1
169,7,10,31,31,1,1
170,0,28,37,37,1,1
170,1,35,29,55,0,7
170,2,62,32,55,0,12
170,3,18,20,19,0,8
170,4,4,46,19,0,11
170,5,0,55,19,0,4
170,6,19,16,16,1,1
170,7,14,37,37,1,1
171,0,57,6,52,0,6
171,1,36,5,20,0,8
171,2,58,50,20,0,8
171,3,1,8,52,0,7
171,4,31,29,52,0,7
171,5,53,56,52,0,5
171,6,52,55,10,0,2
171,7,10,20,20,1,1
172,0,3,48,45,0,12
172,1,18,13,24,0,33
172,2,24,61,30,0,5
172,3,30,18,4,0,6
172,4,6,31,7,0,3
172,5,45,17,7,0,5
172,6,25,4,7,0,2
172,7,28,7,7,1,1
173,0,37,52,58,0,10
173,1,34,40,58,0,2
173,2,20,63,58,0,12
173,3,58,42,33,0,3
173,4,19,42,58,0,7
173,5,6,33,56,0,2
173,6,56,1,48,0,2
173,7,48,58,58,1,1
174,0,17,3,60,0,13
174,1,40,60,39,0,2
174,2,15,23,39,0,12
174,3,18,22,39,0,4
174,4,7,46,39,0,7
174,5,8,39,39,1,1
174,6,38,28,0,0,2
174,7,60,0,0,1,1
175,0,55,40,34,0,2
175,1,6,59,34,0,6
175,2,33,38,52,0,8
175,3,57,36,52,0,2
175,4,52,24,34,0,4
175,5,50,57,34,0,39
175,6,34,4,4,1,1
175,7,47,20,20,1,1
176,0,15,45,12,0,10
176,1,18,8,12,0,2
176,2,53,4,12,0,4
176,3,42,62,12,0,4
176,4,19,24,27,0,6
176,5,20,12,27,0,2
176,6,27,29,26,0,8
176,7,22,1,1,1,1
177,0,27,41,41,1,1
177,1,61,25,41,0,12
177,2,30,56,41,0,7
177,3,41,44,36,0,12
177,4,34,5,37,0,3
177,5,21,36,37,0,2
177,6,16,22,37,0,3
177,7,1,37,37,1,1
178,0,9,13,31,0,21
178,1,8,4,62,0,5
178,2,31,4,62,0,24
178,3,33,47,62,0,2
178,4,50,42,62,0,5
178,5,6,28,62,0,3
178,6,30,8,62,0,2
178,7,17,62,62,1,1
179,0,48,55,7,0,9
179,1,39,48,21,0,8
179,2,27,21,7,0,2
179,3,58,12,7,0,2
179,4,63,7,7,1,1
179,5,21,43,4,0,6
179,6,7,4,5,0,2
179,7,46,5,5,1,1
180,0,41,59,59,1,1
180,1,56,37,59,0,9
180,2,40,59,20,0,4
180,3,57,20,20,1,1
180,4,11,3,42,0,11
180,5,8,1,21,0,2
180,6,29,57,42,0,6
180,7,42,21,21,1,1
181,0,39,1,24,0,4
181,1,24,25,51,0,21
181,2,44,3,51,0,4
181,3,58,30,51,0,6
181,4,15,56,51,0,4
181,5,61,57,51,0,3
181,6,50,51,28,0,2
181,7,12,28,28,1,1
182,0,62,6,6,1,1
182,1,12,39,39,1,1
182,2,41,55,59,0,23
182,3,38,6,53,0,2
182,4,40,59,53,0,4
182,5,0,8,53,0,2
182,6,35,14,53,0,5
182,7,53,47,47,1,1
183,0,28,33,41,0,5
183,1,14,23,41,0,8
183,2,63,54,41,0,14
183,3,0,28,21,0,5
183,4,21,14,36,0,7
183,5,16,62,36,0,5
183,6,36,40,15,0,2
183,7,15,41,41,1,1
184,0,42,47,44,0,2
184,1,23,14,44,0,21
184,2,1,10,44,0,11
184,3,38,47,44,0,4
184,4,8,3,44,0,10
184,5,57,55,44,0,11
184,6,26,35,44,0,2
184,7,44,29,42,0,5
185,0,53,3,58,0,5
185,1,13,1,58,0,2
185,2,17,57,20,0,3
185,3,58,49,20,0,2
185,4,6,50,20,0,10
185,5,32,31,20,0,2
185,6,37,51,20,0,3
185,7,20,39,39,1,1
186,0,43,52,3,0,12
186,1,47,54,3,0,6
186,2,34,3,11,0,2
186,3,59,11,11,1,1
186,4,4,33,51,0,3
186,5,10,61,51,0,3
186,6,51,0,41,0,2
186,7,30,41,34,0,2
187,0,49,44,54,0,5
187,1,9,37,54,0,4
187,2,32,39,54,0,5
187,3,10,57,57,1,1
187,4,39,26,54,0,5
187,5,63,46,54,0,10
187,6,54,57,36,0,5
187,7,43,36,36,1,1
188,0,62,22,34,0,5
188,1,21,50,54,0,17
188,2,29,37,37,1,1
188,3,33,34,34,1,1
188,4,39,47,54,0,3
188,5,19,54,54,1,1
188,6,34,2,37,0,4
188,7,37,9,9,1,1
189,0,40,56,56,1,1
189,1,59,28,34,0,11
189,2,58,63,20,0,10
189,3,1,12,20,0,2
189,4,2,51,20,0,5
189,5,54,34,52,0,7
189,6,20,52,56,0,2
189,7,56,60,60,1,1
190,0,44,62,48,0,6
190,1,48,21,21,1,1
190,2,14,28,57,0,3
190,3,57,50,33,0,19
190,4,33,56,39,0,3
190,5,54,39,45,0,4
190,6,12,14,58,0,3
190,7,45,58,48,0,3
191,0,45,8,54,0,9
191,1,16,54,32,0,2
191,2,54,27,32,0,8
191,3,19,15,32,0,6
191,4,55,54,51,0,3
191,5,8,55,51,0,6
191,6,4,62,51,0,3
191,7,51,32,54,0,2
192,0,32,56,48,0,2
192,1,48,28,5,0,13
192,2,53,45,5,0,7
192,3,3,37,5,0,2
192,4,40,31,5,0,2
192,5,52,3,5,0,3
192,6,5,47,47,1,1
192,7,22,53,53,1,1
193,0,11,32,61,0,9
193,1,0,32,61,0,20
193,2,19,61,61,1,1
193,3,49,61,33,0,5
193,4,17,48,33,0,3
193,5,29,33,33,1,1
193,6,33,24,27,0,2
193,7,27,51,51,1,1
194,0,43,38,38,1,1
194,1,6,12,9,0,8
194,2,35,22,9,0,3
194,3,38,60,63,0,3
194,4,63,9,54,0,2
194,5,58,0,54,0,3
194,6,7,9,47,0,3
194,7,47,54,54,1,1
195,0,11,8,1,0,3
195,1,60,45,1,0,19
195,2,7,10,1,0,9
195,3,19,1,1,1,1
195,4,62,17,17,1,1
195,5,41,1,59,0,2
195,6,33,29,8,0,3
195,7,59,8,8,1,1
196,0,30,20,38,0,5
196,1,2,31,38,0,20
196,2,38,48,49,0,3
196,3,7,2,38,0,4
196,4,49,57,38,0,2
196,5,11,38,48,0,2
196,6,48,17,54,0,2
196,7,55,54,54,1,1
197,0,38,23,3,0,8
197,1,33,50,3,0,16
197,2,3,12,61,0,13
197,3,61,49,30,0,6
197,4,30,48,48,1,1
197,5,7,53,31,0,4
197,6,59,61,61,1,1
197,7,31,46,46,1,1
198,0,5,49,59,0,9
198,1,43,59,59,1,1
198,2,62,59,52,0,6
198,3,63,6,52,0,23
198,4,36,20,52,0,6
198,5,13,48,48,1,1
198,6,59,42,52,0,3
198,7,52,54,54,1,1
199,0,18,5,61,0,10
199,1,21,61,41,0,2
199,2,8,28,41,0,3
199,3,19,50,41,0,8
199,4,61,43,41,0,33
199,5,49,41,41,1,1
199,6,17,24,0,0,2
199,7,0,41,41,1,1
