episode,query_idx,key,value,pred,correct,rank
124,5,2,46,46,1,1
124,6,34,21,33,0,3
124,7,33,46,46,1,1
125,0,36,8,16,0,4
125,1,57,3,16,0,6
125,2,9,16,16,1,1
125,3,40,16,16,1,1
125,4,26,52,52,1,1
125,5,12,16,29,0,5
125,6,29,35,35,1,1
125,7,18,59,59,1,1
126,0,21,48,28,0,13
126,1,11,6,5,0,11
126,2,10,38,44,0,11
126,3,30,12,44,0,4
126,4,28,44,44,1,1
126,5,53,7,7,1,1
126,6,32,5,5,1,1
126,7,1,40,40,1,1
127,0,48,58,58,1,1
127,1,55,3,38,0,9
127,2,9,14,58,0,6
127,3,52,15,38,0,8
127,4,6,22,38,0,5
127,5,56,4,38,0,3
127,6,21,58,38,0,3
127,7,17,38,38,1,1
128,0,17,3,24,0,13
128,1,13,21,39,0,13
128,2,7,39,39,1,1
128,3,61,38,24,0,4
128,4,39,24,41,0,2
128,5,29,41,41,1,1
128,6,11,62,62,1,1
128,7,24,17,17,1,1
129,0,4,57,57,1,1
129,1,31,11,11,1,1
129,2,23,5,5,1,1
129,3,8,11,41,0,3
129,4,32,30,25,0,7
129,5,57,61,41,0,3
129,6,15,41,41,1,1
129,7,33,25,25,1,1
130,0,18,20,21,0,11
130,1,3,43,21,0,9
130,2,21,50,0,0,4
130,3,46,35,0,0,4
130,4,30,32,0,0,2
130,5,27,29,0,0,2
130,6,49,15,0,0,2
130,7,42,0,0,1,1
131,0,12,28,30,0,5
131,1,55,8,30,0,10
131,2,30,9,7,0,2
131,3,53,39,7,0,7
131,4,16,7,7,1,1
131,5,33,38,30,0,5
131,6,45,18,14,0,2
131,7,14,30,30,1,1
132,0,12,0,1,0,2
132,1,16,11,11,1,1
132,2,14,51,1,0,2
132,3,1,45,11,0,5
132,4,2,47,28,0,6
132,5,0,6,28,0,2
132,6,58,11,28,0,3
132,7,28,57,57,1,1
133,0,30,53,57,0,10
133,1,35,57,21,0,3
133,2,29,21,21,1,1
133,3,32,25,28,0,2
133,4,38,13,28,0,6
133,5,15,28,28,1,1
133,6,19,42,51,0,2
133,7,51,30,30,1,1
134,0,61,58,33,0,13
134,1,28,62,33,0,10
134,2,26,33,33,1,1
134,3,33,28,28,1,1
134,4,10,35,56,0,3
134,5,56,21,44,0,2
134,6,1,25,44,0,2
134,7,8,44,44,1,1
135,0,21,22,30,0,6
135,1,16,9,30,0,7
135,2,20,30,30,1,1
135,3,43,56,3,0,6
135,4,40,30,3,0,3
135,5,58,21,3,0,3
135,6,13,11,3,0,2
135,7,63,3,3,1,1
136,0,29,12,40,0,10
136,1,27,40,40,1,1
136,2,37,48,16,0,8
136,3,8,51,16,0,10
136,4,5,46,16,0,4
136,5,55,29,16,0,5
136,6,52,19,16,0,3
136,7,16,22,22,1,1
137,0,61,27,5,0,24
137,1,24,5,5,1,1
137,2,48,54,33,0,2
137,3,5,41,33,0,4
137,4,60,33,33,1,1
137,5,4,26,29,0,4
137,6,29,22,43,0,3
137,7,43,18,18,1,1
138,0,30,47,57,0,17
138,1,41,34,57,0,5
138,2,58,1,57,0,6
138,3,13,44,57,0,8
138,4,15,31,14,0,7
138,5,57,14,6,0,2
138,6,6,62,62,1,1
138,7,56,4,4,1,1
139,0,23,39,39,1,1
139,1,37,11,43,0,6
139,2,20,39,43,0,4
139,3,57,16,43,0,5
139,4,53,43,43,1,1
139,5,61,43,22,0,5
139,6,44,33,22,0,3
139,7,9,22,22,1,1
140,0,32,47,24,0,11
140,1,21,20,24,0,15
140,2,0,39,50,0,3
140,3,50,29,35,0,6
140,4,15,51,46,0,3
140,5,24,52,35,0,5
140,6,35,32,46,0,3
140,7,46,42,42,1,1
141,0,38,32,2,0,6
141,1,24,6,2,0,7
141,2,0,34,2,0,2
141,3,26,36,2,0,7
141,4,63,28,2,0,4
141,5,46,57,2,0,3
141,6,34,2,2,1,1
141,7,20,2,2,1,1
142,0,9,37,41,0,3
142,1,26,41,29,0,3
142,2,25,58,58,1,1
142,3,24,57,29,0,9
142,4,38,29,29,1,1
142,5,3,60,60,1,1
142,6,42,11,11,1,1
142,7,49,36,36,1,1
143,0,29,59,38,0,11
143,1,23,17,38,0,8
143,2,41,38,38,1,1
143,3,33,21,45,0,5
143,4,61,31,45,0,2
143,5,45,32,32,1,1
143,6,3,45,38,0,2
143,7,22,38,38,1,1
144,0,34,3,63,0,16
144,1,22,52,38,0,10
144,2,0,23,38,0,6
144,3,31,43,38,0,8
144,4,41,51,63,0,5
144,5,58,17,62,0,4
144,6,38,63,63,1,1
144,7,62,50,50,1,1
145,0,46,10,56,0,6
145,1,53,45,56,0,6
145,2,25,9,56,0,2
145,3,27,35,56,0,10
145,4,61,56,56,1,1
145,5,38,19,56,0,3
145,6,9,56,56,1,1
145,7,31,57,57,1,1
146,0,59,55,21,0,6
146,1,21,50,11,0,5
146,2,11,61,61,1,1
146,3,25,47,38,0,6
146,4,17,0,33,0,5
146,5,33,38,9,0,2
146,6,9,11,15,0,3
146,7,15,63,63,1,1
147,0,30,28,61,0,9
147,1,21,59,61,0,14
147,2,0,35,61,0,9
147,3,43,39,22,0,4
147,4,42,31,61,0,4
147,5,5,15,22,0,3
147,6,61,2,12,0,3
147,7,22,12,12,1,1
148,0,10,57,17,0,7
148,1,55,53,32,0,11
148,2,62,32,23,0,4
148,3,21,11,37,0,8
148,4,0,17,23,0,5
148,5,40,7,23,0,5
148,6,16,5,37,0,3
148,7,23,37,37,1,1
149,0,36,13,27,0,3
149,1,29,34,27,0,2
149,2,44,27,27,1,1
149,3,23,17,62,0,4
149,4,25,60,45,0,7
149,5,39,40,40,1,1
149,6,54,45,45,1,1
149,7,58,62,62,1,1
150,0,37,24,18,0,5
150,1,28,13,18,0,5
150,2,60,29,18,0,11
150,3,35,41,9,0,4
150,4,42,9,7,0,2
150,5,48,45,7,0,5
150,6,7,18,16,0,2
150,7,16,62,62,1,1
151,0,43,61,38,0,2
151,1,41,37,14,0,13
151,2,12,49,38,0,3
151,3,6,19,38,0,9
151,4,5,38,38,1,1
151,5,33,3,14,0,4
151,6,61,14,14,1,1
151,7,31,4,4,1,1
152,0,8,46,46,1,1
152,1,46,23,10,0,13
152,2,0,35,10,0,9
152,3,40,53,10,0,5
152,4,10,24,50,0,3
152,5,49,9,17,0,5
152,6,17,57,50,0,2
152,7,11,50,50,1,1
153,0,61,24,55,0,10
153,1,55,60,17,0,5
153,2,63,0,17,0,8
153,3,17,47,55,0,9
153,4,51,17,55,0,7
153,5,33,1,1,1,1
153,6,28,55,5,0,3
153,7,7,5,5,1,1
154,0,3,46,53,0,11
154,1,30,53,16,0,2
154,2,29,9,16,0,11
154,3,47,18,43,0,7
154,4,41,16,10,0,3
154,5,40,15,43,0,2
154,6,43,55,10,0,3
154,7,35,10,10,1,1
155,0,21,13,6,0,8
155,1,52,9,40,0,3
155,2,43,6,40,0,2
155,3,20,23,40,0,2
155,4,11,62,40,0,2
155,5,38,42,40,0,3
155,6,40,58,33,0,3
155,7,33,8,8,1,1
156,0,8,16,15,0,9
156,1,21,55,15,0,6
156,2,41,24,15,0,4
156,3,15,3,3,1,1
156,4,39,3,29,0,4
156,5,29,15,62,0,2
156,6,47,29,62,0,3
156,7,62,32,32,1,1
157,0,40,49,32,0,10
157,1,46,9,32,0,3
157,2,27,24,32,0,8
157,3,3,57,32,0,6
157,4,32,8,8,1,1
157,5,59,2,25,0,5
157,6,0,12,5,0,3
157,7,5,25,25,1,1
158,0,7,13,62,0,14
158,1,56,33,62,0,4
158,2,62,29,38,0,5
158,3,11,9,38,0,2
158,4,6,62,38,0,6
158,5,32,38,51,0,2
158,6,19,47,51,0,2
158,7,51,55,55,1,1
159,0,3,48,12,0,10
159,1,22,41,12,0,10
159,2,11,12,12,1,1
159,3,50,49,42,0,7
159,4,37,12,56,0,6
159,5,61,51,51,1,1
159,6,5,42,56,0,3
159,7,56,21,21,1,1
160,0,59,45,11,0,18
160,1,24,52,11,0,6
160,2,0,11,11,1,1
160,3,60,18,61,0,9
160,4,43,2,61,0,5
160,5,55,16,53,0,3
160,6,53,11,61,0,2
160,7,50,61,61,1,1
161,0,56,31,52,0,4
161,1,23,52,52,1,1
161,2,9,2,37,0,10
161,3,29,27,37,0,3
161,4,44,52,37,0,3
161,5,63,37,34,0,2
161,6,53,34,34,1,1
161,7,30,23,23,1,1
162,0,39,58,9,0,13
162,1,10,47,9,0,12
162,2,7,31,9,0,2
162,3,8,9,9,1,1
162,4,21,0,16,0,2
162,5,24,56,16,0,4
162,6,9,16,16,1,1
162,7,22,5,5,1,1
163,0,53,7,38,0,2
163,1,26,2,38,0,8
163,2,13,38,38,1,1
163,3,30,37,38,0,2
163,4,59,38,38,1,1
163,5,11,5,24,0,2
163,6,45,60,24,0,2
163,7,24,63,63,1,1
164,0,31,20,40,0,7
164,1,24,51,40,0,3
164,2,34,40,40,1,1
164,3,14,36,63,0,9
164,4,10,40,63,0,7
164,5,63,6,6,1,1
164,6,61,46,53,0,2
164,7,53,27,27,1,1
165,0,56,25,16,0,4
165,1,48,57,16,0,6
165,2,4,5,52,0,4
165,3,12,23,52,0,6
165,4,18,16,52,0,3
165,5,45,52,52,1,1
165,6,28,31,22,0,2
165,7,22,35,35,1,1
166,0,32,19,19,1,1
166,1,10,19,27,0,2
166,2,40,63,27,0,7
166,3,25,20,28,0,9
166,4,7,43,28,0,4
166,5,47,9,28,0,2
166,6,27,13,28,0,3
166,7,2,28,28,1,1
167,0,44,31,37,0,2
167,1,29,37,37,1,1
167,2,53,15,37,0,6
167,3,30,27,27,1,1
167,4,45,31,14,0,7
167,5,55,14,14,1,1
167,6,18,33,33,1,1
167,7,37,10,10,1,1
168,0,12,0,46,0,8
168,1,38,6,46,0,4
168,2,17,46,46,1,1
168,3,60,9,37,0,5
168,4,23,25,37,0,4
168,5,33,46,37,0,2
168,6,37,62,62,1,1
168,7,26,27,27,1,1
169,0,4,57,27,0,13
169,1,38,27,27,1,1
169,2,27,7,9,0,7
169,3,21,62,53,0,6
169,4,19,47,53,0,6
169,5,9,17,34,0,3
169,6,53,34,34,1,1
169,7,10,31,31,1,1
170,0,28,37,37,1,1
170,1,35,29,0,0,2
170,2,62,32,19,0,5
170,3,18,20,19,0,9
170,4,4,46,0,0,3
170,5,0,55,55,1,1
170,6,19,16,14,0,2
170,7,14,37,37,1,1
171,0,57,6,52,0,6
171,1,36,5,56,0,4
171,2,58,50,56,0,6
171,3,1,8,56,0,7
171,4,31,29,56,0,6
171,5,53,56,56,1,1
171,6,52,55,10,0,3
171,7,10,20,20,1,1
172,0,3,48,18,0,10
172,1,18,13,31,0,3
172,2,24,61,7,0,8
172,3,30,18,31,0,3
172,4,6,31,31,1,1
172,5,45,17,7,0,4
172,6,25,4,7,0,3
172,7,28,7,7,1,1
173,0,37,52,42,0,11
173,1,34,40,42,0,4
173,2,20,63,42,0,7
173,3,58,42,42,1,1
173,4,19,42,42,1,1
173,5,6,33,48,0,3
173,6,56,1,48,0,2
173,7,48,58,58,1,1
174,0,17,3,60,0,14
174,1,40,60,60,1,1
174,2,15,23,60,0,9
174,3,18,22,60,0,3
174,4,7,46,38,0,7
174,5,8,39,38,0,2
174,6,38,28,28,1,1
174,7,60,0,0,1,1
175,0,55,40,4,0,8
175,1,6,59,4,0,5
175,2,33,38,57,0,6
175,3,57,36,4,0,8
175,4,52,24,24,1,1
175,5,50,57,4,0,4
175,6,34,4,4,1,1
175,7,47,20,20,1,1
176,0,15,45,12,0,2
176,1,18,8,12,0,17
176,2,53,4,20,0,10
176,3,42,62,20,0,6
176,4,19,24,24,1,1
176,5,20,12,12,1,1
176,6,27,29,22,0,2
176,7,22,1,1,1,1
177,0,27,41,41,1,1
177,1,61,25,5,0,2
177,2,30,56,5,0,7
177,3,41,44,5,0,4
177,4,34,5,5,1,1
177,5,21,36,16,0,5
177,6,16,22,37,0,3
177,7,1,37,37,1,1
178,0,9,13,8,0,4
178,1,8,4,4,1,1
178,2,31,4,50,0,7
178,3,33,47,30,0,9
178,4,50,42,42,1,1
178,5,6,28,17,0,3
178,6,30,8,17,0,3
178,7,17,62,62,1,1
179,0,48,55,21,0,9
179,1,39,48,21,0,6
179,2,27,21,21,1,1
179,3,58,12,7,0,7
179,4,63,7,7,1,1
179,5,21,43,7,0,5
179,6,7,4,5,0,3
179,7,46,5,5,1,1
180,0,41,59,57,0,2
180,1,56,37,57,0,14
180,2,40,59,57,0,7
180,3,57,20,11,0,4
180,4,11,3,57,0,3
180,5,8,1,29,0,4
180,6,29,57,42,0,3
180,7,42,21,21,1,1
181,0,39,1,50,0,4
181,1,24,25,50,0,5
181,2,44,3,57,0,7
181,3,58,30,50,0,9
181,4,15,56,51,0,6
181,5,61,57,51,0,2
181,6,50,51,28,0,3
181,7,12,28,28,1,1
182,0,62,6,6,1,1
182,1,12,39,59,0,15
182,2,41,55,6,0,8
182,3,38,6,59,0,4
182,4,40,59,59,1,1
182,5,0,8,53,0,5
182,6,35,14,53,0,3
182,7,53,47,47,1,1
183,0,28,33,14,0,9
183,1,14,23,23,1,1
183,2,63,54,0,0,6
183,3,0,28,41,0,11
183,4,21,14,62,0,8
183,5,16,62,62,1,1
183,6,36,40,41,0,3
183,7,15,41,41,1,1
184,0,42,47,47,1,1
184,1,23,14,3,0,4
184,2,1,10,3,0,4
184,3,38,47,29,0,5
184,4,8,3,3,1,1
184,5,57,55,44,0,5
184,6,26,35,29,0,3
184,7,44,29,29,1,1
185,0,53,3,13,0,15
185,1,13,1,50,0,8
185,2,17,57,58,0,3
185,3,58,49,50,0,3
185,4,6,50,50,1,1
185,5,32,31,39,0,2
185,6,37,51,39,0,2
185,7,20,39,39,1,1
186,0,43,52,54,0,10
186,1,47,54,54,1,1
186,2,34,3,59,0,6
186,3,59,11,11,1,1
186,4,4,33,10,0,3
186,5,10,61,0,0,4
186,6,51,0,30,0,2
186,7,30,41,41,1,1
187,0,49,44,39,0,10
187,1,9,37,39,0,8
187,2,32,39,39,1,1
187,3,10,57,46,0,2
187,4,39,26,46,0,4
187,5,63,46,46,1,1
187,6,54,57,43,0,4
187,7,43,36,36,1,1
188,0,62,22,34,0,7
188,1,21,50,37,0,11
188,2,29,37,37,1,1
188,3,33,34,34,1,1
188,4,39,47,37,0,7
188,5,19,54,37,0,4
188,6,34,2,37,0,2
188,7,37,9,9,1,1
189,0,40,56,56,1,1
189,1,59,28,1,0,12
189,2,58,63,20,0,11
189,3,1,12,56,0,7
189,4,2,51,56,0,4
189,5,54,34,20,0,2
189,6,20,52,60,0,2
189,7,56,60,60,1,1
190,0,44,62,14,0,8
190,1,48,21,14,0,9
190,2,14,28,12,0,10
190,3,57,50,14,0,2
190,4,33,56,14,0,6
190,5,54,39,14,0,5
190,6,12,14,58,0,3
190,7,45,58,58,1,1
191,0,45,8,54,0,3
191,1,16,54,54,1,1
191,2,54,27,55,0,3
191,3,19,15,55,0,3
191,4,55,54,4,0,4
191,5,8,55,4,0,2
191,6,4,62,32,0,2
191,7,51,32,32,1,1
192,0,32,56,53,0,9
192,1,48,28,53,0,10
192,2,53,45,3,0,7
192,3,3,37,47,0,8
192,4,40,31,47,0,2
192,5,52,3,47,0,3
192,6,5,47,47,1,1
192,7,22,53,53,1,1
193,0,11,32,61,0,2
193,1,0,32,61,0,7
193,2,19,61,61,1,1
193,3,49,61,33,0,5
193,4,17,48,33,0,2
193,5,29,33,33,1,1
193,6,33,24,51,0,3
193,7,27,51,51,1,1
194,0,43,38,38,1,1
194,1,6,12,9,0,8
194,2,35,22,9,0,2
194,3,38,60,9,0,2
194,4,63,9,9,1,1
194,5,58,0,54,0,2
194,6,7,9,54,0,3
194,7,47,54,54,1,1
195,0,11,8,7,0,3
195,1,60,45,7,0,5
195,2,7,10,1,0,9
195,3,19,1,1,1,1
195,4,62,17,33,0,2
195,5,41,1,33,0,4
195,6,33,29,59,0,2
195,7,59,8,8,1,1
196,0,30,20,48,0,6
196,1,2,31,48,0,6
196,2,38,48,48,1,1
196,3,7,2,17,0,7
196,4,49,57,17,0,5
196,5,11,38,17,0,5
196,6,48,17,17,1,1
196,7,55,54,54,1,1
197,0,38,23,53,0,16
197,1,33,50,61,0,10
197,2,3,12,61,0,10
197,3,61,49,59,0,8
197,4,30,48,61,0,5
197,5,7,53,53,1,1
197,6,59,61,31,0,2
197,7,31,46,46,1,1
198,0,5,49,59,0,12
198,1,43,59,59,1,1
198,2,62,59,59,1,1
198,3,63,6,59,0,6
198,4,36,20,20,1,1
198,5,13,48,54,0,2
198,6,59,42,54,0,2
198,7,52,54,54,1,1
199,0,18,5,61,0,13
199,1,21,61,61,1,1
199,2,8,28,41,0,9
199,3,19,50,41,0,3
199,4,61,43,41,0,2
199,5,49,41,41,1,1
199,6,17,24,41,0,2
199,7,0,41,41,1,1
